Test file,Test index,Smell,Hint,Where,Term,Sentence
../testcases/packages/Xfce/1582_Xfce4 Power Manager Settings,1,Eager Action,multiple actions,action,"['Close', ', wait', ', open', 'and move']","Close the laptop lid, wait several seconds, open the lid and move the mouse"
../testcases/packages/Xfce/1582_Xfce4 Power Manager Settings,1,Eager Action,multiple actions,action,"['Enter', 'and press']",Enter password and press Unlock
../testcases/packages/Xfce/1582_Xfce4 Power Manager Settings,1,Eager Action,multiple actions,action,"['Change', '""Suspend']","Change the ""When laptop lid is closed"" setting to ""Suspend"""
../testcases/packages/Xfce/1582_Xfce4 Power Manager Settings,1,Eager Action,multiple actions,action,"['Close', ', wait', ', reopen', 'and move']","Close the laptop lid, wait several seconds, reopen and move the mouse"
../testcases/packages/Xfce/1582_Xfce4 Power Manager Settings,1,Eager Action,multiple actions,action,"['Enter', 'and press']",Enter password and press Unlock
../testcases/packages/Xfce/1582_Xfce4 Power Manager Settings,2,Eager Action,multiple actions,action,"['Verify', '""Suspend']","Verify that ""System sleep mode:"" is set to ""Suspend"" for both ""On battery"" and ""Plugged in"""
../testcases/packages/Xfce/1582_Xfce4 Power Manager Settings,2,Eager Action,multiple actions,action,"['Enter', 'and press']",Enter password and press Unlock
../testcases/packages/Xfce/1582_Xfce4 Power Manager Settings,2,Eager Action,multiple actions,action,"['Unplug', 'and repeat']",Unplug the laptop and repeat steps 4 through 6
../testcases/packages/Xfce/1582_Xfce4 Power Manager Settings,2,Eager Action,multiple actions,action,"['Verify', 'can change']","Verify that you can change the ""On critical battery power:"" options in the picklist"
../testcases/packages/Xfce/1582_Xfce4 Power Manager Settings,3,Eager Action,multiple actions,action,"['Move', '""Switch']","Move the ""Put to sleep after"" and ""Switch off after"" sliders under ""On battery"" to approximately 10 minutes and 15 minutes respectively"
../testcases/packages/Xfce/1582_Xfce4 Power Manager Settings,3,Eager Action,multiple actions,action,"['Move', '""Switch']","Move the ""Switch off after"" slider to 10 minutes"
../testcases/packages/Xfce/1582_Xfce4 Power Manager Settings,4,Eager Action,multiple actions,action,"['Change', 'Automatically lock']","Change ""Automatically lock the session"" to ""When the screensaver is activated"""
../testcases/packages/Xfce/1582_Xfce4 Power Manager Settings,4,Eager Action,multiple actions,action,"['Wait', 'then move']",Wait 10 more seconds and then move your mouse
../testcases/packages/Xfce/1582_Xfce4 Power Manager Settings,4,Eager Action,multiple actions,action,"['Set', '""Lock']","Set the ""Lock on suspend"" switch to ON"
../testcases/packages/Xfce/1583_Xfce4 Task Manager,2,Eager Action,multiple actions,action,"['Click', '""Run']","Click ""Run Program"""
../testcases/packages/Xfce/1583_Xfce4 Task Manager,2,Eager Action,multiple actions,action,"['Enter', 'and click']","Enter ""ter"" in the search term field and click the 'Launch' button "
../testcases/packages/Xfce/1583_Xfce4 Task Manager,2,Eager Action,multiple actions,action,"['Click', 'or press']",Click the arrow at the right side of the field or press the down arrow on the keyboard
../testcases/packages/Xfce/1583_Xfce4 Task Manager,2,Eager Action,multiple actions,action,"['Click', 'then click']","Click on ""Terminal Emulator"" and then click the 'Launch' button"
../testcases/packages/Xfce/1583_Xfce4 Task Manager,2,Eager Action,multiple actions,action,"['Click', 'and select']",Click arrow to the right of the Gear Icon and select Application Finder
../testcases/packages/Xfce/1583_Xfce4 Task Manager,2,Eager Action,multiple actions,action,"['Click', 'and select']",Click arrow to the right of the Gear Icon and select Terminal Emulator
../testcases/packages/Xfce/1583_Xfce4 Task Manager,3,Eager Action,multiple actions,action,"['Close', '-click']",Close the error message and right-click on the task again
../testcases/packages/Xfce/1583_Xfce4 Task Manager,3,Eager Action,multiple actions,action,"['Switch', 'and type']",Switch to the Terminal window and type something
../testcases/packages/Xfce/1583_Xfce4 Task Manager,3,Eager Action,multiple actions,action,"['Click', '""Continue']","Click ""Continue"""
../testcases/packages/Xfce/1583_Xfce4 Task Manager,3,Eager Action,multiple actions,action,"['Switch', 'and type']",Switch to the Terminal window and type something again
../testcases/packages/Xfce/1583_Xfce4 Task Manager,3,Eager Action,multiple actions,action,"['Click', '""Kill']","Click ""Kill"""
../testcases/packages/Xfce/1583_Xfce4 Task Manager,4,Eager Action,multiple actions,action,"['Click', 'and observe']",Click each of the options and observe the following results
../testcases/packages/Xfce/1584_Xfwm4 Settings,2,Eager Action,multiple actions,action,"['Click', 'and drag']",Click and drag buttons in Button layout
../testcases/packages/Xfce/1584_Xfwm4 Settings,4,Eager Action,multiple actions,action,"['Grab', ', move']","Grab Terminal by left clicking on title bar, move terminal until closes with Window Manager edge"
../testcases/packages/Xfce/1584_Xfwm4 Settings,4,Eager Action,multiple actions,action,"['Left click', 'and move']",Left click on Window manager title bar and move to screen border
../testcases/packages/Xfce/1584_Xfwm4 Settings,4,Eager Action,multiple actions,action,"['Select', 'Box move']",Select both Box move and resize options
../testcases/packages/Xfce/1584_Xfwm4 Settings,4,Eager Action,multiple actions,action,"['Move', 'to top']",Move cursor to top right corner of Window Manager
../testcases/packages/Xfce/1584_Xfwm4 Settings,4,Eager Action,multiple actions,action,"['Grab', 'and move']",Grab window by title bar and move window
../testcases/packages/Xfce/1584_Xfwm4 Settings,4,Eager Action,multiple actions,action,"['Select', 'Box move']",Select both Box move and resize options
../testcases/packages/Xfce/1584_Xfwm4 Settings,4,Eager Action,multiple actions,action,"['Repeat resize', 'and move']",Repeat resize and move tests
../testcases/packages/Xfce/1586_Xfce4 Display Settings,1,Eager Action,multiple actions,action,"['Resolution drop', ', choose']","From Resolution drop down, choose a different monitor resolution"
../testcases/packages/Xfce/1586_Xfce4 Display Settings,1,Eager Action,multiple actions,action,"['Reset', 'press Keep']","Reset resolution to default as required, press Keep this configuration when prompted"
../testcases/packages/Xfce/1586_Xfce4 Display Settings,2,Eager Action,multiple actions,action,"['Resolution drop', ', choose']","From Resolution drop down, choose a different monitor resolution"
../testcases/packages/Xfce/1589_Xfce4 Thunar Volman,0,Eager Action,multiple actions,action,"['Verify', ', check']","Verify that 'Enable Volume Management' is checked, if not, check it."
../testcases/packages/Xfce/1589_Xfce4 Thunar Volman,1,Eager Action,multiple actions,action,"[', check', ""'Browse""]","In the Volume Manager, check 'Browse removable media when inserted'"
../testcases/packages/Xfce/1589_Xfce4 Thunar Volman,1,Eager Action,multiple actions,action,"['Check', ""'Burn""]",Check the 'Burn a CD or DVD when a blank disc is inserted' option under 'Blank CDs and DVDs'
../testcases/packages/Xfce/1589_Xfce4 Thunar Volman,1,Eager Action,multiple actions,action,"['Close', 'and eject']",Close the dialog and eject the disc
../testcases/packages/Xfce/1589_Xfce4 Thunar Volman,2,Eager Action,multiple actions,action,"['Uncheck', 'and insert']",Uncheck the options to play when inserted and insert the discs again
../testcases/packages/Xfce/1590_Xfce4 Window Manager Tweaks,1,Eager Action,multiple actions,action,"['Open', 'and minimise']",Open any application and minimise it
../testcases/packages/Xfce/1590_Xfce4 Window Manager Tweaks,1,Eager Action,multiple actions,action,"['Change', ', open']","Change to another workspace, open another application"
../testcases/packages/Xfce/1590_Xfce4 Window Manager Tweaks,2,Eager Action,multiple actions,action,"['Grab', 'and move']",Grab Window Tweak setting window by title bar and move window
../testcases/packages/Xfce/1590_Xfce4 Window Manager Tweaks,2,Eager Action,multiple actions,action,"['Grab', 'and move']",Grab Window Tweak setting window by title bar and move window
../testcases/packages/1308_software-properties (smoke),0,Eager Action,multiple actions,action,"['gui work', 'and function']",Does the gui work properly and function well?
../testcases/packages/1414_Deja-Dup,0,Eager Action,multiple actions,action,"['Open', 'and launch']","Open the dash and launch backup by pressing the super key, and then entering ‘backup’"
../testcases/packages/1414_Deja-Dup,0,Eager Action,multiple actions,action,"['Click', 'Just show']",Click 'Just show my backup settings'
../testcases/packages/1414_Deja-Dup,0,Eager Action,multiple actions,action,"['Click', '. Remove', 'Remove', 'then add']","Click 'Folders' tab. Remove all folders from 'Folders to backup' list, then add your test folder containing the test document file"
../testcases/packages/1414_Deja-Dup,0,Eager Action,multiple actions,action,"['Click', 'and select']",Click 'Storage' tab and select a valid backup location
../testcases/packages/1414_Deja-Dup,0,Eager Action,multiple actions,action,"['Click', 'and click']",Click 'Overview' tab and click 'Back Up Now' button
../testcases/packages/1414_Deja-Dup,0,Eager Action,multiple actions,action,"[""'Allow"", 'and click', ""'Continue""]","If 'Back Up' window requests a password, select 'Allow restoring without a password' radio button and click 'Continue'"
../testcases/packages/1414_Deja-Dup,0,Eager Action,multiple actions,action,"['Wait', 'then delete']","Wait for the backup to end, then delete your test folder from your home directory"
../testcases/packages/1414_Deja-Dup,0,Eager Action,multiple actions,action,"['Focus', 'and click', ""'Restore""]",Focus the backup tool window again and click 'Restore'
../testcases/packages/1414_Deja-Dup,0,Eager Action,multiple actions,action,"['Select', 'and click']",Select the folder to restore from and click 'Forward'.
../testcases/packages/1414_Deja-Dup,0,Eager Action,multiple actions,action,"['Select', 'and click']",Select today's date and click 'Forward'.
../testcases/packages/1414_Deja-Dup,0,Eager Action,multiple actions,action,"['Set', ""'Restore"", 'and click']",Set the radio button to 'Restore files to original locations' and click 'Forward'.
../testcases/packages/1414_Deja-Dup,0,Eager Action,multiple actions,action,"['Check', 'and click', ""'Restore""]",Check that correct settings are displayed and click 'Restore'
../testcases/packages/1414_Deja-Dup,0,Eager Action,multiple actions,action,"['Click', ""'Close""]",Click 'Close' button on 'Restore is Finished' step.
../testcases/packages/1415_Empathy,0,Eager Action,multiple actions,action,"['Look', 'and launch']",Look for Empathy and launch it
../testcases/packages/1415_Empathy,1,Eager Action,multiple actions,action,"['Look', 'and launch']",Look for Empathy and launch it
../testcases/packages/1415_Empathy,1,Eager Action,multiple actions,action,"['Fill', ', click', ""'Sign""]","Fill in your Google credentials, click 'Sign in'"
../testcases/packages/1415_Empathy,1,Eager Action,multiple actions,action,"['Check', 'can send', 'and receive']",Check that you can send and receive messages
../testcases/packages/1416_Eye of Gnome,0,Eager Action,multiple actions,action,"['Open', 'and launch']","Open the dash and launch Image Viewer by pressing the super key, and then entering ‘Image Viewer’"
../testcases/packages/1416_Eye of Gnome,1,Eager Action,multiple actions,action,"['Open', 'and launch']","Open the dash and launch Image Viewer by pressing the super key, and then entering ‘Image Viewer’"
../testcases/packages/1416_Eye of Gnome,2,Eager Action,multiple actions,action,"['Open', 'and launch']","Open the dash and launch Image Viewer by pressing the super key, and then entering ‘Image Viewer’"
